白英,https://www.dayi.org.cn/cmedical/1117020.html
金花菜,https://www.dayi.org.cn/cmedical/1114621.html
麦瓶草,https://www.dayi.org.cn/cmedical/302081.html
蛹虫草,https://www.dayi.org.cn/cmedical/1155814.html
胡萝卜,https://www.dayi.org.cn/cmedical/1114446.html
醋香附,https://www.dayi.org.cn/cmedical/1155777.html
乌蔹莓,https://www.dayi.org.cn/cmedical/304366.html
黄芪,https://www.dayi.org.cn/cmedical/1114361.html
石斛,https://www.dayi.org.cn/cmedical/303487.html
麸炒枳壳,https://www.dayi.org.cn/cmedical/1155722.html
沙参,https://www.dayi.org.cn/cmedical/303158.html
熟地黄,https://www.dayi.org.cn/cmedical/1115491.html
葛根,https://www.dayi.org.cn/cmedical/301051.html
人参,https://www.dayi.org.cn/cmedical/1006969.html
黄栀子,https://www.dayi.org.cn/cmedical/1155701.html
葫芦藓,https://www.dayi.org.cn/cmedical/1115773.html
玫瑰茄,https://www.dayi.org.cn/cmedical/302251.html
猫头鹰,https://www.dayi.org.cn/cmedical/1117216.html
羊奶果,https://www.dayi.org.cn/cmedical/305205.html
当归,https://www.dayi.org.cn/cmedical/300362.html
玉竹,https://www.dayi.org.cn/cmedical/306232.html
溪黄草,https://www.dayi.org.cn/cmedical/304541.html
远志,https://www.dayi.org.cn/cmedical/1116187.html
肉苁蓉,https://www.dayi.org.cn/cmedical/1115217.html
苍术,https://www.dayi.org.cn/cmedical/300160.html
秋葵,https://www.dayi.org.cn/cmedical/302930.html
姜厚朴,https://www.dayi.org.cn/cmedical/1156140.html
月见草,https://www.dayi.org.cn/cmedical/305622.html
甜叶菊,https://www.dayi.org.cn/cmedical/304029.html
白术,https://www.dayi.org.cn/cmedical/1113535.html
还魂草,https://www.dayi.org.cn/cmedical/1114177.html
鬼箭羽,https://www.dayi.org.cn/cmedical/301146.html
菟丝子,https://www.dayi.org.cn/cmedical/1155624.html
桃胶,https://www.dayi.org.cn/cmedical/303952.html
万年青,https://www.dayi.org.cn/cmedical/304271.html
千斤拔,https://www.dayi.org.cn/cmedical/1115084.html
肉桂,https://www.dayi.org.cn/cmedical/303016.html
炒酸枣仁,https://www.dayi.org.cn/cmedical/1155967.html
芒硝,https://www.dayi.org.cn/cmedical/1151631.html
五味子,https://www.dayi.org.cn/cmedical/304474.html
麦冬,https://www.dayi.org.cn/cmedical/1114747.html
喜旱莲子草,https://www.dayi.org.cn/cmedical/1155711.html
酒酿,https://www.dayi.org.cn/cmedical/301496.html
山莓,https://www.dayi.org.cn/cmedical/1116761.html
向日葵,https://www.dayi.org.cn/cmedical/304716.html
莴苣,https://www.dayi.org.cn/cmedical/304337.html
清半夏,https://www.dayi.org.cn/cmedical/1155717.html
石上柏,https://www.dayi.org.cn/cmedical/303536.html
豹子眼睛果,https://www.dayi.org.cn/cmedical/1116567.html
水苦荬,https://www.dayi.org.cn/cmedical/303698.html
苦碟子,https://www.dayi.org.cn/cmedical/301569.html
麸炒白术,https://www.dayi.org.cn/cmedical/1156120.html
路路通,https://www.dayi.org.cn/cmedical/301956.html
黄鹌菜,https://www.dayi.org.cn/cmedical/1114326.html
文冠果,https://www.dayi.org.cn/cmedical/304325.html
三七花,https://www.dayi.org.cn/cmedical/303096.html
蒲公英,https://www.dayi.org.cn/cmedical/302723.html
淮山,https://www.dayi.org.cn/cmedical/1114314.html
淫羊藿,https://www.dayi.org.cn/cmedical/1116150.html
丝瓜络,https://www.dayi.org.cn/cmedical/303795.html
制远志,https://www.dayi.org.cn/cmedical/1156013.html
犀牛角,https://www.dayi.org.cn/cmedical/304536.html
煅牡蛎,https://www.dayi.org.cn/cmedical/1155781.html
荞麦,https://www.dayi.org.cn/cmedical/1115072.html
醋延胡索,https://www.dayi.org.cn/cmedical/1155959.html
秃疮花,https://www.dayi.org.cn/cmedical/304144.html
獾油,https://www.dayi.org.cn/cmedical/1117959.html
鹿血,https://www.dayi.org.cn/cmedical/1117804.html
葛粉,https://www.dayi.org.cn/cmedical/1114121.html
独脚金,https://www.dayi.org.cn/cmedical/300646.html
白芷,https://www.dayi.org.cn/cmedical/300135.html
蕨麻,https://www.dayi.org.cn/cmedical/1114715.html
鹿茸,https://www.dayi.org.cn/cmedical/1117947.html
三七,https://www.dayi.org.cn/cmedical/303095.html
海带,https://www.dayi.org.cn/cmedical/1114173.html
楮实子,https://www.dayi.org.cn/cmedical/1155640.html
迷迭香,https://www.dayi.org.cn/cmedical/302287.html
扛板归,https://www.dayi.org.cn/cmedical/301534.html
桂皮,https://www.dayi.org.cn/cmedical/301164.html
蕨菜,https://www.dayi.org.cn/cmedical/1114712.html
猫眼草,https://www.dayi.org.cn/cmedical/302130.html
